file,label,r,int,scenario,delay,seed,ill,attackavg,attack0,attack1,attack2,attack3,attack4,peakill,peaktime,vaccinesused,antiviralsused,pop0,pop1,pop2,pop3,pop4
sims/1/Summary10085,sims/1/config.la.1.3-het8-131,1.3,1,het8,1,-1,33176,0.00299093,0.00265514,0.0049891,0.00250632,0.00253295,0.00174083,1337,176,2912533,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary10086,sims/1/config.la.1.3-het8-130,1.3,1,het8,1,-1,42168,0.00380158,0.00352142,0.00618635,0.00326324,0.00322797,0.00231604,1543,176,2912314,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary10087,sims/1/config.la.1.3-het8-133,1.3,1,het8,1,-1,32169,0.00290013,0.00264631,0.004745,0.00240559,0.00247083,0.00178993,1155,177,2914893,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary10088,sims/1/config.la.1.3-het8-134,1.3,1,het8,1,-1,37570,0.00338702,0.00311635,0.00561825,0.00275904,0.00290436,0.00191055,1370,177,2912248,0,725528,2461086,1408823,5214569,1282356
sims/1/Summary10089,sims/1/config.la.1.3-het8-136,1.3,1,het8,1,-1,43754,0.00394453,0.00364775,0.0065558,0.00322459,0.0033333,0.00238897,1628,173,2910637,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary10090,sims/1/config.la.1.3-het8-135,1.3,1,het8,1,-1,37563,0.00338641,0.00296806,0.00565185,0.0028632,0.00286563,0.00197146,1398,178,2913120,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary10091,sims/1/config.la.1.3-het8-139,1.3,1,het8,1,-1,48753,0.00439519,0.00402234,0.00735609,0.00371109,0.00371367,0.00245586,1901,177,2912909,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary10092,sims/1/config.la.1.3-het8-137,1.3,1,het8,1,-1,30017,0.00270611,0.00247114,0.0044658,0.00228619,0.00230384,0.00155987,1138,178,2913689,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary10093,sims/1/config.la.1.3-het8-146,1.3,1,het8,1,-1,31035,0.00279791,0.00241906,0.00462329,0.00236859,0.00238439,0.00166385,1050,175,2912228,0,725489,2460367,1409275,5213921,1283167
sims/1/Summary10094,sims/1/config.la.1.3-het8-140,1.3,1,het8,1,-1,36309,0.00327336,0.00294909,0.00548437,0.00276135,0.00274746,0.0019182,1360,168,2912736,0,724630,2460081,1408730,5214280,1284538
sims/1/Summary10095,sims/1/config.la.1.3-het8-144,1.3,1,het8,1,-1,30169,0.00271982,0.00234242,0.00445667,0.00230959,0.00234246,0.00158651,1075,174,2915091,0,726172,2460583,1408477,5213745,1283318
sims/1/Summary10096,sims/1/config.la.1.3-het8-142,1.3,1,het8,1,-1,46035,0.00415019,0.00377308,0.0069406,0.00344952,0.00348762,0.0024814,1629,170,2911559,0,724872,2457855,1408890,5217891,1282744
sims/1/Summary10097,sims/1/config.la.1.3-het8-138,1.3,1,het8,1,-1,33215,0.00299441,0.00278396,0.00487309,0.00250966,0.0025628,0.0017973,1344,178,2912826,0,727382,2459631,1408953,5214998,1281366
sims/1/Summary10098,sims/1/config.la.1.3-het9-103,1.3,1,het9,1,-1,27544,0.00248316,0.00236724,0.00397879,0.00212284,0.00214026,0.00147217,1047,172,3035453,0,726162,2459037,1409905,5213389,1283823
sims/1/Summary10099,sims/1/config.la.1.3-het8-145,1.3,1,het8,1,-1,40479,0.00364934,0.00335,0.00597521,0.0030663,0.00312349,0.00213981,1600,178,2912064,0,725671,2458659,1409842,5214681,1283290
sims/1/Summary101,sims/1/config.la.1.2-het3-8,1.2,1,het3,1,-1,65084,0.00586752,0.00483481,0.0117521,0.00415658,0.00438424,0.00307957,2705,178,2297852,0,724537,2459825,1406926,5215722,1285243
sims/1/Summary10100,sims/1/config.la.1.3-het8-141,1.3,1,het8,1,-1,48857,0.00440462,0.00394065,0.00724368,0.00364368,0.00378127,0.00259352,1941,174,2913953,0,724246,2460488,1406271,5215708,1285510
sims/1/Summary10101,sims/1/config.la.1.3-het8-149,1.3,1,het8,1,-1,31879,0.00287399,0.00261349,0.0047569,0.00247367,0.00242766,0.00166771,1192,170,2909901,0,723937,2458325,1411667,5215728,1282600
sims/1/Summary10102,sims/1/config.la.1.3-het9-106,1.3,1,het9,1,-1,23529,0.00212122,0.00201982,0.00338858,0.00178607,0.0018324,0.00128946,809,172,3036572,0,727291,2460028,1410363,5213384,1281161
sims/1/Summary10103,sims/1/config.la.1.3-het8-148,1.3,1,het8,1,-1,45833,0.00413198,0.00371301,0.00698217,0.00345546,0.00346308,0.00236468,1764,178,2913564,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary10104,sims/1/config.la.1.3-het9-108,1.3,1,het9,1,-1,27089,0.00244215,0.00238991,0.00381591,0.00209661,0.00213492,0.00146206,971,178,3036947,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary10105,sims/1/config.la.1.3-het9-105,1.3,1,het9,1,-1,26010,0.00234486,0.00215192,0.00369475,0.00201453,0.00205084,0.00142349,853,178,3037142,0,724934,2459977,1408270,5216410,1282765
sims/1/Summary10106,sims/1/config.la.1.3-het9-107,1.3,1,het9,1,-1,27571,0.00248559,0.00232481,0.00391106,0.00217473,0.00215609,0.00152831,892,168,3035683,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary10107,sims/1/config.la.1.3-het9-104,1.3,1,het9,1,-1,29173,0.00263001,0.00255051,0.00403614,0.00235509,0.0023164,0.00155847,932,176,3034159,0,724954,2458783,1410563,5212838,1285234
sims/1/Summary10108,sims/1/config.la.1.3-het8-143,1.3,1,het8,1,-1,39070,0.00352229,0.00328155,0.0058499,0.0028887,0.00299015,0.00205993,1618,178,2911483,0,725267,2457990,1410671,5213789,1284509
sims/1/Summary10109,sims/1/config.la.1.3-het9-110,1.3,1,het9,1,-1,22677,0.0020444,0.00192902,0.00312671,0.00179484,0.00181917,0.00122111,741,170,3036375,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary10110,sims/1/config.la.1.3-het9-109,1.3,1,het9,1,-1,25979,0.00234207,0.00225622,0.00367826,0.00200188,0.00204224,0.0014217,935,169,3035649,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary10111,sims/1/config.la.1.3-het9-102,1.3,1,het9,1,-1,21439,0.00193278,0.00182145,0.0029855,0.00167155,0.00170688,0.00118474,773,177,3036366,0,726895,2458212,1410066,5212445,1284668
sims/1/Summary10112,sims/1/config.la.1.3-het8-147,1.3,1,het8,1,-1,35494,0.00319988,0.00296001,0.00526231,0.00264755,0.00272752,0.00190707,1359,173,2910958,0,725673,2459756,1408851,5216464,1281544
sims/1/Summary10113,sims/1/config.la.1.3-het9-111,1.3,1,het9,1,-1,23024,0.00207568,0.00194672,0.0032443,0.00185214,0.00178895,0.00131867,754,178,3034745,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary10114,sims/1/config.la.1.3-het9-119,1.3,1,het9,1,-1,23269,0.00209776,0.00198322,0.00321677,0.00187633,0.00185277,0.00125701,901,176,3036572,0,723571,2459608,1408068,5217063,1283996
sims/1/Summary10115,sims/1/config.la.1.3-het9-114,1.3,1,het9,1,-1,28913,0.00260659,0.00256022,0.00406764,0.00222656,0.00227425,0.00160364,958,178,3032783,0,723765,2458673,1408898,5214476,1286447
sims/1/Summary10116,sims/1/config.la.1.3-het9-129,1.3,1,het9,1,-1,26075,0.00235074,0.00219063,0.00365029,0.00208717,0.00205878,0.00142703,793,156,3035421,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary10117,sims/1/config.la.1.3-het9-130,1.3,1,het9,1,-1,24421,0.00220163,0.00204242,0.00337874,0.0019832,0.00193843,0.00134746,749,177,3035213,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary10118,sims/1/config.la.1.3-het9-131,1.3,1,het9,1,-1,24500,0.00220876,0.00213817,0.00341776,0.0019209,0.00192733,0.00138908,825,177,3035550,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary10119,sims/1/config.la.1.3-het9-113,1.3,1,het9,1,-1,24446,0.00220389,0.0021202,0.00351966,0.00188565,0.00189102,0.00134905,738,140,3037124,0,724460,2461033,1407470,5214643,1284611
sims/1/Summary10120,sims/1/config.la.1.3-het9-117,1.3,1,het9,1,-1,23482,0.00211696,0.00203981,0.00326521,0.00184374,0.00186988,0.00126159,734,176,3037192,0,725067,2461407,1408010,5215321,1282507
sims/1/Summary10121,sims/1/config.la.1.3-het9-127,1.3,1,het9,1,-1,26010,0.00234488,0.00211978,0.0037007,0.00201683,0.00205371,0.00141889,902,178,3035240,0,724605,2458454,1410137,5214951,1284104
sims/1/Summary10122,sims/1/config.la.1.3-het9-126,1.3,1,het9,1,-1,26182,0.00236039,0.00216732,0.00369589,0.00202248,0.00207264,0.0014515,894,163,3036353,0,725321,2458409,1408668,5217019,1282811
sims/1/Summary10123,sims/1/config.la.1.3-het9-121,1.3,1,het9,1,-1,27051,0.00243871,0.00232846,0.00378343,0.00211414,0.00213454,0.00151499,860,176,3035904,0,724944,2460992,1406719,5215163,1284501
sims/1/Summary10124,sims/1/config.la.1.3-het9-118,1.3,1,het9,1,-1,22234,0.00200446,0.00192299,0.00309171,0.00177501,0.00174898,0.00125799,722,175,3032183,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary10125,sims/1/config.la.1.3-het9-124,1.3,1,het9,1,-1,23221,0.00209346,0.00185369,0.00320167,0.00190084,0.00184968,0.001307,769,176,3036214,0,726658,2459965,1407802,5213865,1283856
sims/1/Summary10126,sims/1/config.la.1.3-het9-125,1.3,1,het9,1,-1,25773,0.0023235,0.00223807,0.00360927,0.00206009,0.00203464,0.00137347,882,178,3033753,0,725624,2457560,1410130,5214671,1284339
sims/1/Summary10127,sims/1/config.la.1.3-het9-128,1.3,1,het9,1,-1,23067,0.00207955,0.00194017,0.00328068,0.00180931,0.00181244,0.00124132,730,171,3034419,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary10128,sims/1/config.la.1.3-het9-136,1.3,1,het9,1,-1,30053,0.00270935,0.00266519,0.00432564,0.0023447,0.00231321,0.00165121,1074,174,3033493,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary10129,sims/1/config.la.1.3-het9-148,1.3,1,het9,1,-1,27206,0.0024527,0.00233904,0.00385984,0.00206491,0.00214722,0.00148619,963,176,3036428,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary10130,sims/1/config.la.1.3-het9-140,1.3,1,het9,1,-1,26196,0.00236165,0.00223286,0.00366167,0.00205504,0.00208025,0.00142308,817,160,3035448,0,724630,2460081,1408730,5214280,1284538
sims/1/Summary10131,sims/1/config.la.1.3-hom0-103,1.3,1,hom0,1,-1,249576,0.0224999,0.0164385,0.0471803,0.0162387,0.0164572,0.0100699,15719,178,1952792,0,726162,2459037,1409905,5213389,1283823
sims/1/Summary10132,sims/1/config.la.1.3-het9-137,1.3,1,het9,1,-1,22323,0.00201248,0.00183716,0.00319288,0.00171766,0.00175775,0.00120656,835,178,3037425,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary10133,sims/1/config.la.1.3-het9-135,1.3,1,het9,1,-1,30675,0.00276543,0.00250973,0.00433585,0.00243794,0.0024201,0.00166288,871,175,3036363,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary10134,sims/1/config.la.1.3-hom0-106,1.3,1,hom0,1,-1,296106,0.0266949,0.01975,0.0558522,0.0192688,0.0195581,0.0118674,18198,178,1954497,0,727291,2460028,1410363,5213384,1281161
sims/1/Summary10135,sims/1/config.la.1.3-het9-145,1.3,1,het9,1,-1,23348,0.00210491,0.00201469,0.00324649,0.00189454,0.00184,0.00127641,879,170,3034658,0,725671,2458659,1409842,5214681,1283290
sims/1/Summary10136,sims/1/config.la.1.3-het9-139,1.3,1,het9,1,-1,26026,0.0023463,0.00219425,0.00374985,0.00197145,0.00205226,0.00135068,884,178,3035789,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary10137,sims/1/config.la.1.3-hom0-105,1.3,1,hom0,1,-1,300488,0.0270896,0.0198818,0.0562859,0.0197732,0.020023,0.0119422,18115,178,1954527,0,724934,2459977,1408270,5216410,1282765
sims/1/Summary10138,sims/1/config.la.1.3-het9-132,1.3,1,het9,1,-1,26981,0.00243241,0.00236672,0.00373652,0.00212122,0.00214282,0.00148697,978,178,3037432,0,725055,2460312,1410508,5214613,1281803
sims/1/Summary10139,sims/1/config.la.1.3-het9-138,1.3,1,het9,1,-1,27242,0.00245593,0.0023179,0.00380016,0.00215905,0.00218025,0.00140241,935,175,3035947,0,727382,2459631,1408953,5214998,1281366
sims/1/Summary10140,sims/1/config.la.1.3-hom0-102,1.3,1,hom0,1,-1,265956,0.0239767,0.0176449,0.0504708,0.0171715,0.0175175,0.0105397,16327,178,1954805,0,726895,2458212,1410066,5212445,1284668
sims/1/Summary10141,sims/1/config.la.1.3-hom0-101,1.3,1,hom0,1,-1,339379,0.0305958,0.0223142,0.0639562,0.0222576,0.0224878,0.0134274,20162,178,1955326,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary10142,sims/1/config.la.1.3-hom0-115,1.3,1,hom0,1,-1,320862,0.0289266,0.0211973,0.0604686,0.0207586,0.0212366,0.0130471,19201,178,1954813,0,725752,2460102,1410015,5212692,1283735
sims/1/Summary10143,sims/1/config.la.1.3-hom0-116,1.3,1,hom0,1,-1,242479,0.02186,0.0164861,0.0458121,0.0156883,0.0159605,0.00971513,15313,178,1954505,0,724671,2460965,1406784,5215360,1284594
sims/1/Summary10144,sims/1/config.la.1.3-hom0-117,1.3,1,hom0,1,-1,218334,0.0196834,0.01448,0.0411976,0.0142861,0.0144108,0.00870093,14654,178,1955288,0,725067,2461407,1408010,5215321,1282507
sims/1/Summary10145,sims/1/config.la.1.3-hom0-119,1.3,1,hom0,1,-1,286723,0.0258488,0.0184253,0.0542595,0.0186561,0.0189432,0.0115553,17816,178,1953159,0,723571,2459608,1408068,5217063,1283996
sims/1/Summary10146,sims/1/config.la.1.3-hom0-108,1.3,1,hom0,1,-1,277842,0.0250483,0.018428,0.0523462,0.0181209,0.018336,0.0112658,17385,178,1951860,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary10147,sims/1/config.la.1.3-hom0-125,1.3,1,hom0,1,-1,270328,0.0243707,0.017804,0.0512044,0.0175736,0.0177574,0.0110493,17305,178,1952625,0,725624,2457560,1410130,5214671,1284339
sims/1/Summary10148,sims/1/config.la.1.3-hom0-109,1.3,1,hom0,1,-1,329790,0.0297313,0.0216324,0.0624991,0.0214307,0.0217465,0.0130792,20621,178,1953514,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary10149,sims/1/config.la.1.3-hom0-118,1.3,1,hom0,1,-1,282744,0.0254901,0.0187657,0.0532963,0.0182689,0.0187782,0.0112432,17638,178,1952131,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary10150,sims/1/config.la.1.3-hom0-107,1.3,1,hom0,1,-1,248711,0.0224219,0.0163867,0.0468798,0.0161971,0.0165198,0.00984008,16954,178,1954059,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary10151,sims/1/config.la.1.3-hom0-110,1.3,1,hom0,1,-1,272768,0.0245909,0.0179655,0.0516525,0.0175799,0.0179724,0.0109775,16627,178,1952725,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary10152,sims/1/config.la.1.3-hom0-122,1.3,1,hom0,1,-1,313351,0.0282498,0.020855,0.058963,0.0204804,0.0207555,0.0124814,19489,178,1953585,0,726494,2461460,1408227,5214484,1281503
sims/1/Summary10153,sims/1/config.la.1.3-hom0-120,1.3,1,hom0,1,-1,342060,0.0308377,0.0227148,0.0641482,0.0224976,0.0227163,0.0137118,19910,178,1952950,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary10154,sims/1/config.la.1.3-hom0-111,1.3,1,hom0,1,-1,292026,0.0263269,0.0194782,0.0552051,0.0189683,0.0192606,0.0116244,18352,178,1952308,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary10155,sims/1/config.la.1.3-hom0-114,1.3,1,hom0,1,-1,322296,0.0290559,0.021442,0.06071,0.0209703,0.0213391,0.0129768,19046,178,1952187,0,723765,2458673,1408898,5214476,1286447
sims/1/Summary10156,sims/1/config.la.1.3-hom0-124,1.3,1,hom0,1,-1,270504,0.024387,0.0177635,0.0509532,0.0174726,0.0179441,0.0109802,17779,178,1953690,0,726658,2459965,1407802,5213865,1283856
sims/1/Summary10157,sims/1/config.la.1.3-hom0-123,1.3,1,hom0,1,-1,289427,0.0260928,0.0190301,0.0545051,0.0188408,0.0192438,0.0114181,18464,178,1953333,0,726165,2459459,1409545,5215400,1281644
sims/1/Summary10158,sims/1/config.la.1.3-hom0-127,1.3,1,hom0,1,-1,274878,0.0247811,0.0180623,0.0519505,0.01775,0.0181929,0.0110326,17030,178,1953744,0,724605,2458454,1410137,5214951,1284104
sims/1/Summary10159,sims/1/config.la.1.3-hom0-128,1.3,1,hom0,1,-1,235556,0.0212359,0.01548,0.0445872,0.015229,0.0155998,0.0092838,15400,178,1952317,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary10160,sims/1/config.la.1.3-hom0-130,1.3,1,hom0,1,-1,267230,0.0240917,0.0176913,0.0504451,0.0173096,0.0176909,0.0107011,15925,178,1953552,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary10161,sims/1/config.la.1.3-hom0-137,1.3,1,hom0,1,-1,260401,0.0234758,0.0172842,0.0490238,0.0169175,0.0172791,0.0103645,16913,178,1954894,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary10162,sims/1/config.la.1.3-hom0-131,1.3,1,hom0,1,-1,302858,0.0273037,0.0199659,0.0571186,0.0198242,0.0200164,0.012086,18513,178,1954031,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary10163,sims/1/config.la.1.3-hom0-133,1.3,1,hom0,1,-1,269783,0.0243217,0.0174847,0.0508136,0.0176495,0.017853,0.0109549,17205,178,1954193,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary10164,sims/1/config.la.1.3-hom0-135,1.3,1,hom0,1,-1,264854,0.0238773,0.0175391,0.0500723,0.0171962,0.0174938,0.0105274,17082,178,1952994,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary10165,sims/1/config.la.1.3-hom0-134,1.3,1,hom0,1,-1,285993,0.0257829,0.0191433,0.0537255,0.0186383,0.0189471,0.0115584,17269,178,1952486,0,725528,2461086,1408823,5214569,1282356
sims/1/Summary10166,sims/1/config.la.1.3-hom0-136,1.3,1,hom0,1,-1,311225,0.0280577,0.0201612,0.058529,0.0205606,0.0206698,0.0124502,18832,178,1953311,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary10167,sims/1/config.la.1.3-hom0-129,1.3,1,hom0,1,-1,238795,0.021528,0.0157413,0.04517,0.015461,0.0157846,0.00949484,14845,178,1953357,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary10168,sims/1/config.la.1.3-hom0-138,1.3,1,hom0,1,-1,279588,0.0252055,0.0186092,0.0527063,0.0180673,0.0185312,0.011174,18011,178,1951929,0,727382,2459631,1408953,5214998,1281366
sims/1/Summary10169,sims/1/config.la.1.3-hom0-139,1.3,1,hom0,1,-1,280543,0.0252916,0.0186044,0.0526558,0.0183378,0.0186608,0.0112482,16571,178,1953779,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary10170,sims/1/config.la.1.3-hom0-142,1.3,1,hom0,1,-1,263909,0.0237922,0.0170651,0.0497279,0.0170595,0.0175703,0.0106023,15810,178,1953425,0,724872,2457855,1408890,5217891,1282744
sims/1/Summary10171,sims/1/config.la.1.3-hom0-141,1.3,1,hom0,1,-1,309531,0.0279052,0.0204143,0.0584835,0.0200758,0.0204647,0.0123515,19198,178,1953527,0,724246,2460488,1406271,5215708,1285510
sims/1/Summary10172,sims/1/config.la.1.3-hom0-144,1.3,1,hom0,1,-1,284354,0.0256353,0.0188302,0.0534004,0.0186663,0.0188889,0.0113074,17709,178,1956207,0,726172,2460583,1408477,5213745,1283318
sims/1/Summary10173,sims/1/config.la.1.3-hom0-145,1.3,1,hom0,1,-1,237656,0.0214256,0.0155181,0.0450563,0.0152258,0.0157145,0.00951071,15536,178,1952940,0,725671,2458659,1409842,5214681,1283290
sims/1/Summary10174,sims/1/config.la.1.3-hom0-143,1.3,1,hom0,1,-1,248611,0.0224131,0.0164353,0.0468875,0.0162774,0.0164353,0.00995711,16403,178,1953482,0,725267,2457990,1410671,5213789,1284509
sims/1/Summary10175,sims/1/config.la.1.3-hom0-147,1.3,1,hom0,1,-1,251867,0.0227065,0.0167224,0.0475986,0.0163651,0.0166082,0.010112,16535,178,1952293,0,725673,2459756,1408851,5216464,1281544
sims/1/Summary10176,sims/1/config.la.1.3-hom0-146,1.3,1,hom0,1,-1,254584,0.0229516,0.0167666,0.0477799,0.0165191,0.0169485,0.0102995,15978,178,1951860,0,725489,2460367,1409275,5213921,1283167
sims/1/Summary10177,sims/1/config.la.1.3-hom0-148,1.3,1,hom0,1,-1,299061,0.0269612,0.0194461,0.056447,0.0193408,0.0198241,0.0120389,17312,178,1953602,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary10178,sims/1/config.la.1.3-hom0-149,1.3,1,hom0,1,-1,238735,0.0215227,0.0155828,0.0454122,0.0153846,0.0157155,0.00945735,15849,178,1951662,0,723937,2458325,1411667,5215728,1282600
sims/1/Summary10179,sims/1/config.la.1.3-hom1-102,1.3,1,hom1,1,-1,139944,0.0126163,0.00960386,0.0256695,0.00936197,0.00947348,0.00566761,8416,178,2053407,0,726895,2458212,1410066,5212445,1284668
sims/1/Summary10180,sims/1/config.la.1.3-hom0-150,1.3,1,hom0,1,-1,262722,0.0236852,0.0173163,0.049542,0.0171895,0.0173732,0.0105181,17054,178,1951005,0,724578,2459548,1407833,5215558,1284734
sims/1/Summary10181,sims/1/config.la.1.3-hom1-103,1.3,1,hom1,1,-1,153644,0.0138514,0.0103889,0.0281679,0.0102858,0.0103902,0.00635913,8799,178,2050753,0,726162,2459037,1409905,5213389,1283823
sims/1/Summary10182,sims/1/config.la.1.3-hom1-101,1.3,1,hom1,1,-1,136007,0.0122614,0.00908579,0.0248725,0.00912357,0.00927994,0.00544108,8157,178,2053101,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary10183,sims/1/config.la.1.3-hom1-104,1.3,1,hom1,1,-1,137198,0.0123687,0.0091261,0.0253101,0.00911338,0.00926041,0.00561921,7822,178,2051052,0,724954,2458783,1410563,5212838,1285234
sims/1/Summary10184,sims/1/config.la.1.3-hom1-107,1.3,1,hom1,1,-1,160376,0.0144583,0.0109557,0.0295269,0.0105639,0.0108518,0.00652862,9237,178,2051860,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary10185,sims/1/config.la.1.3-hom1-105,1.3,1,hom1,1,-1,196471,0.0177123,0.0130481,0.0361686,0.0132077,0.0132585,0.00801082,10680,177,2053187,0,724934,2459977,1408270,5216410,1282765
sims/1/Summary10186,sims/1/config.la.1.3-hom1-108,1.3,1,hom1,1,-1,200293,0.018057,0.013615,0.0369888,0.0132799,0.013486,0.00804209,11737,178,2050772,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary10187,sims/1/config.la.1.3-hom1-111,1.3,1,hom1,1,-1,185594,0.0167318,0.0123062,0.0342897,0.0123571,0.0125246,0.0074699,10810,178,2050792,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary10188,sims/1/config.la.1.3-hom1-110,1.3,1,hom1,1,-1,185848,0.0167548,0.0123827,0.034028,0.012321,0.0126732,0.00752004,10194,178,2050764,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary10189,sims/1/config.la.1.3-hom1-109,1.3,1,hom1,1,-1,141623,0.0127676,0.00943121,0.0259971,0.00945134,0.00962518,0.00571333,8332,178,2052328,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary10190,sims/1/config.la.1.3-hom1-112,1.3,1,hom1,1,-1,162488,0.0146489,0.0107338,0.0299773,0.010831,0.0109506,0.00670551,9003,178,2049797,0,725372,2459126,1409655,5216235,1281781
sims/1/Summary10191,sims/1/config.la.1.3-hom1-113,1.3,1,hom1,1,-1,183314,0.0165264,0.0124755,0.033694,0.0122823,0.0123646,0.00746529,10183,178,2051528,0,724460,2461033,1407470,5214643,1284611
sims/1/Summary10192,sims/1/config.la.1.3-hom1-130,1.3,1,hom1,1,-1,152864,0.0137812,0.0104634,0.0279448,0.0103119,0.0103665,0.00621994,9149,178,2051675,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary10193,sims/1/config.la.1.3-hom1-128,1.3,1,hom1,1,-1,141893,0.012792,0.00968292,0.0260286,0.00948591,0.00961779,0.00573807,8563,178,2050529,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary10194,sims/1/config.la.1.3-hom1-127,1.3,1,hom1,1,-1,184462,0.0166298,0.0125724,0.0339347,0.0123321,0.0124552,0.00746201,10922,178,2052629,0,724605,2458454,1410137,5214951,1284104
